Study_word,thisN,thisTrialN,thisRepN,Studyslider.response,Studyslider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytext.started,Studyslider.started,trial.stopped,trials.Studyslider.response,trials.Studyslider.rt,test.started,TestText.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,TestText.stopped,test_textbox.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,347,7,17,,,_a_bl_,Marble,old,marble,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.278441599977668],['submit_text'],,,,,17,7,347,11,1419.8719922000018,,,,,,,,1419.8617446999997,1419.8719922000018,1419.8719922000018,1419.8719922000018,0.0031744999869260937,1424.1429692000092,marble,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.278441599977668],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,348,8,17,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.574763399985386],['submit_text'],,,,,17,8,348,2,1424.1600555999903,,,,,,,,1424.147240099992,1424.1600555999903,1424.1600555999903,1424.1600555999903,0.004093199997441843,1426.7241447000124,tshirt,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.574763399985386],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,349,9,17,,,_ha_t,Chart,old,chart,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.51342730000033],['submit_text'],,,,,17,9,349,1,1426.7381183000107,,,,,,,,1426.727642599988,1426.7381183000107,1426.7381183000107,1426.7381183000107,0.0033693000150378793,1431.243677999999,chart,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.51342730000033],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,350,10,17,,,_ru_is_,Cruise,old,cruise,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.840264600003138],['submit_text'],,,,,17,10,350,6,1431.259965300007,,,,,,,,1431.248114499991,1431.259965300007,1431.259965300007,1431.259965300007,0.004293899983167648,1436.090729699994,cruise,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.840264600003138],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,351,11,17,,,_ho_e,Phone,old,choke,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[7.59511249998468],['submit_text'],,,,,17,11,351,12,1436.1044926999894,,,,,,,,1436.0936947000155,1436.1044926999894,1436.1044926999894,1436.1044926999894,0.00285649998113513,1443.6911637000157,choke,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[7.59511249998468],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,352,12,17,,,_ou_se,mouse,old,mouse,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.3758514000219293],['submit_text'],,,,,17,12,352,3,1443.7051060000085,,,,,,,,1443.6953856000036,1443.7051060000085,1443.7051060000085,1443.7051060000085,0.004090499976882711,1447.07360969999,mouse,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.3758514000219293],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,353,13,17,,,c_m_ra,Camera,new,camera,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.8126835000002757],['submit_text'],,,,,17,13,353,19,1447.0873012999946,,,,,,,,1447.0770516000048,1447.0873012999946,1447.0873012999946,1447.0873012999946,0.003324099991004914,1449.892573499994,camera,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.8126835000002757],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,354,14,17,,,c_s_io_,Cushion,old,cushion,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.2581145000003744],['submit_text'],,,,,17,14,354,14,1449.9081883000035,,,,,,,,1449.8968956999888,1449.9081883000035,1449.9081883000035,1449.9081883000035,0.004165999998804182,1453.1574644999928,cushion,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.2581145000003744],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,355,15,17,,,v_s_,Vase,new,vase,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.660845199978212],['submit_text'],,,,,17,15,355,17,1453.170246099995,,,,,,,,1453.1606089000124,1453.170246099995,1453.170246099995,1453.170246099995,0.0030066999897826463,1456.8240521000116,vase,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.660845199978212],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,356,16,17,,,ta_l_,Table,new,table,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.309715999988839],['submit_text'],,,,,17,16,356,15,1456.8396033000026,,,,,,,,1456.828442500002,1456.8396033000026,1456.8396033000026,1456.8396033000026,0.004212800005916506,1459.1404287999903,table,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.309715999988839],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,357,17,17,,,l_pt_p,Laptop,old,laptop,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.0270446999929845],['submit_text'],,,,,17,17,357,0,1459.1552888000151,,,,,,,,1459.1434239000082,1459.1552888000151,1459.1552888000151,1459.1552888000151,0.0028697999950964004,1463.1728431000083,laptop,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.0270446999929845],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,358,18,17,,,P_st_r,Poster,old,pastry,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[6.727468600001885],['submit_text'],,,,,17,18,358,9,1463.1864545000135,,,,,,,,1463.175902099989,1463.1864545000135,1463.1864545000135,1463.1864545000135,0.0029429999995045364,1469.9058241000166,pastry,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[6.727468600001885],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,359,19,17,,,K_y_,Keys,old,keys,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.37770250000176],['submit_text'],,,,,17,19,359,8,1469.91930519999,,,,,,,,1469.909393000009,1469.91930519999,1469.91930519999,1469.91930519999,0.0034278999955859035,1474.2897462999972,keys,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.37770250000176],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,360,0,18,,,_ho_e,Phone,old,choke,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.5771286000090186],['submit_text'],,,,,18,0,360,12,1474.3024884999904,,,,,,,,1474.2929167000111,1474.3024884999904,1474.3024884999904,1474.3024884999904,0.003038599999854341,1478.8721668999933,choke,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.5771286000090186],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,361,1,18,,,_ou_se,mouse,old,mouse,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.8385201999917626],['submit_text'],,,,,18,1,361,3,1479.0091734000016,,,,,,,,1478.9983397999895,1479.0091734000016,1479.0091734000016,1479.0091734000016,0.12605940000503324,1481.8398323000001,mouse,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.8385201999917626],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,362,2,18,,,_o_rd,Board,old,hoard,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.311422200000379],['submit_text'],,,,,18,2,362,10,1481.856208400015,,,,,,,,1481.8444236000068,1481.856208400015,1481.856208400015,1481.856208400015,0.004446200007805601,1486.1589931999915,hoard,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.311422200000379],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,363,3,18,,,_oo_,Book,old,book,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.4902367999893613],['submit_text'],,,,,18,3,363,13,1486.1749315999914,,,,,,,,1486.1626731000142,1486.1749315999914,1486.1749315999914,1486.1749315999914,0.0035242999729234725,1488.655358399992,book,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.4902367999893613],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,364,4,18,,,p_nc_l,Pencil,new,pencil,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[5.5105153000040445],['submit_text'],,,,,18,4,364,16,1488.6685514000128,,,,,,,,1488.6584241999954,1488.6685514000128,1488.6685514000128,1488.6685514000128,0.0029434000025503337,1494.1713223000115,pencil,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[5.5105153000040445],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,365,5,18,,,P_li_e,Police,old,police,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[5.144754000008106],['submit_text'],,,,,18,5,365,7,1494.1850415999943,,,,,,,,1494.174620100006,1494.1850415999943,1494.1850415999943,1494.1850415999943,0.0031777000112924725,1499.3217701000103,police,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[5.144754000008106],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,366,6,18,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.793946000019787],['submit_text'],,,,,18,6,366,2,1499.334575100016,,,,,,,,1499.324943899992,1499.334575100016,1499.334575100016,1499.334575100016,0.003039500006707385,1503.1211457999889,tshirt,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.793946000019787],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,367,7,18,,,c_m_ra,Camera,new,camera,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.7456487999879755],['submit_text'],,,,,18,7,367,19,1503.134435200016,,,,,,,,1503.124387799995,1503.134435200016,1503.134435200016,1503.134435200016,0.003122599999187514,1505.8724159999983,camera,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.7456487999879755],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,368,8,18,,,ta_l_,Table,new,table,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.859627300000284],['submit_text'],,,,,18,8,368,15,1505.8857071000093,,,,,,,,1505.875904399989,1505.8857071000093,1505.8857071000093,1505.8857071000093,0.003344299999298528,1509.7379467000137,table,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.859627300000284],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,369,9,18,,,_ha_t,Chart,old,chart,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[10.229463499999838],['submit_text'],,,,,18,9,369,1,1509.7509559000027,,,,,,,,1509.7412560000084,1509.7509559000027,1509.7509559000027,1509.7509559000027,0.0031865000200923532,1519.9739309000142,chart,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[10.229463499999838],['submit_text'],1519.7502999000135,1519.7502999000135,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,370,10,18,,,v_s_,Vase,new,vase,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.5239367999893147],['submit_text'],,,,,18,10,370,17,1519.9902382,,,,,,,,1519.977883399988,1519.9902382,1519.9902382,1519.9902382,0.00377520002075471,1522.5054973000078,vase,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.5239367999893147],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,371,11,18,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.858289399999194],['submit_text'],,,,,18,11,371,4,1522.52155830001,,,,,,,,1522.5099572000036,1522.52155830001,1522.52155830001,1522.52155830001,0.00426700001116842,1525.3707886000047,pastry,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.858289399999194],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,372,12,18,,,bo_t_e,Bottle,new,bottle,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.929171399999177],['submit_text'],,,,,18,12,372,18,1525.3836072999984,,,,,,,,1525.3738760999986,1525.3836072999984,1525.3836072999984,1525.3836072999984,0.002952700015157461,1528.3054955000116,bottle,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.929171399999177],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,373,13,18,,,c_s_,Case,old,case,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.7085463000112213],['submit_text'],,,,,18,13,373,5,1528.3188897999935,,,,,,,,1528.3090508999885,1528.3188897999935,1528.3188897999935,1528.3188897999935,0.003421800007345155,1531.0198786999972,case,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.7085463000112213],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,374,14,18,,,_ru_is_,Cruise,old,cruise,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.444934099999955],['submit_text'],,,,,18,14,374,6,1531.033083199989,,,,,,,,1531.022858899989,1531.033083199989,1531.033083199989,1531.033083199989,0.002854800026398152,1533.47026870001,cruise,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.444934099999955],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,375,15,18,,,c_s_io_,Cushion,old,cushion,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.6279527000151575],['submit_text'],,,,,18,15,375,14,1533.483122000005,,,,,,,,1533.4736608999956,1533.483122000005,1533.483122000005,1533.483122000005,0.003250299982028082,1536.1041155999992,cushion,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.6279527000151575],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,376,16,18,,,K_y_,Keys,old,keys,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.326549499994144],['submit_text'],,,,,18,16,376,8,1536.1167215000023,,,,,,,,1536.1070545999974,1536.1167215000023,1536.1167215000023,1536.1167215000023,0.002817000000504777,1538.4367345999926,keys,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.326549499994144],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,377,17,18,,,P_st_r,Poster,old,pastry,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.593723700003466],['submit_text'],,,,,18,17,377,9,1538.4494237999897,,,,,,,,1538.4400610000012,1538.4494237999897,1538.4494237999897,1538.4494237999897,0.0031066999945323914,1543.0360167000035,pastry,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.593723700003466],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,378,18,18,,,_a_bl_,Marble,old,marble,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.661050599999726],['submit_text'],,,,,18,18,378,11,1543.0503962000075,,,,,,,,1543.0390771999955,1543.0503962000075,1543.0503962000075,1543.0503962000075,0.00294840001151897,1545.7029494000017,marble,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.661050599999726],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,379,19,18,,,l_pt_p,Laptop,old,laptop,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.7947271000011824],['submit_text'],,,,,18,19,379,0,1545.715922000003,,,,,,,,1545.706050400011,1545.715922000003,1545.715922000003,1545.715922000003,0.002974800008814782,1548.5033647000091,laptop,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.7947271000011824],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,380,0,19,,,K_y_,Keys,old,keys,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.411172099993564],['submit_text'],,,,,19,0,380,8,1548.5181107000099,,,,,,,,1548.5067261999939,1548.5181107000099,1548.5181107000099,1548.5181107000099,0.003214800002751872,1550.9202207000053,keys,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.411172099993564],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,381,1,19,,,p_nc_l,Pencil,new,pencil,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.844517599995015],['submit_text'],,,,,19,1,381,16,1550.9344313000038,,,,,,,,1550.9232960999943,1550.9344313000038,1550.9344313000038,1550.9344313000038,0.002974500006530434,1555.7703718999983,pencil,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[4.844517599995015],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,382,2,19,,,c_m_ra,Camera,new,camera,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.675618300010683],['submit_text'],,,,,19,2,382,19,1555.7850632999907,,,,,,,,1555.774345999991,1555.7850632999907,1555.7850632999907,1555.7850632999907,0.003824899991741404,1559.4524037000083,camera,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.675618300010683],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,383,3,19,,,P_st_r,Poster,old,pastry,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.6432761999894865],['submit_text'],,,,,19,3,383,9,1559.4649717000138,,,,,,,,1559.455643399997,1559.4649717000138,1559.4649717000138,1559.4649717000138,0.00312030001077801,1563.102071500005,pastry,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[3.6432761999894865],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
,384,4,19,,,_ho_e,Phone,old,choke,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.6445377000200097],['submit_text'],,,,,19,4,384,12,1563.116017799999,,,,,,,,1563.1057345000154,1563.116017799999,1563.116017799999,1563.116017799999,0.003508299996610731,1565.7528560000064,choke,[np.float64(0.0033333333333333335)],[np.float64(-0.30666666666666664)],[1],[0],[0],[2.6445377000200097],['submit_text'],,,1,001,2025-10-16_09h42.12.223,priming_exp,,2025.1.1,60.014931709933705,2025-10-16 09h42.16.364635 +0530,
